timestamp,ram,usage
1639596592.2388802,56852480,0.0
1639596592.4400387,56852480,1.2
1639596592.6415071,61095936,19.8
1639596592.843526,62902272,25.0
1639596593.0450263,61337600,25.9
1639596593.2464411,64434176,25.0
1639596593.4478915,68304896,25.0
1639596593.649326,71659520,25.0
1639596593.8507733,75014144,25.9
1639596594.0523598,78524416,25.0
1639596594.2539926,81031168,32.5
1639596594.4555776,83111936,31.3
1639596594.6571257,88014848,38.0
1639596594.858649,95498240,40.5
1639596595.060438,95756288,50.6
1639596595.2619863,103522304,47.5
1639596595.4635925,105328640,41.8
1639596595.6652129,78479360,26.3
1639596595.866785,80498688,36.3
1639596596.0683086,83353600,28.8
1639596596.270107,87740416,41.5
1639596596.4715896,94191616,49.4
1639596596.673029,99094528,49.4
1639596596.8748608,103215104,48.1
1639596597.076407,105279488,50.0
1639596597.2779408,110440448,48.1
1639596597.4796627,110956544,27.8
1639596597.6812773,114827264,32.5
1639596597.8828702,115343360,43.7
1639596598.084452,116625408,25.0
1639596598.2860749,119980032,25.0
1639596598.4876616,121012224,32.1
1639596598.6892118,121528320,35.8
1639596598.8907301,123334656,37.8
1639596599.0923002,123592704,29.1
1639596599.2938693,125915136,25.0
1639596599.4954693,126431232,35.0
1639596599.6970894,126689280,27.2
1639596599.8985677,128237568,25.0
1639596600.1002593,128753664,26.8
1639596600.301844,135720960,25.0
1639596600.5035222,136495104,33.3
1639596600.7051625,137011200,36.3
1639596600.9065993,137527296,50.0
1639596601.1081614,138043392,32.5
1639596601.3098125,138301440,26.2
1639596601.5114357,138817536,29.6
1639596601.7130637,140107776,30.9
1639596601.9146676,140623872,33.7
1639596602.116269,140881920,23.8
1639596602.3179576,141139968,28.4
1639596602.5194604,141910016,27.5
1639596602.7212062,142426112,34.5
1639596602.9228194,142684160,35.8
1639596603.124251,143716352,31.6
1639596603.3259072,144232448,35.8
1639596603.5274777,144490496,36.7
1639596603.7291508,144748544,41.8
1639596603.9308403,145014784,44.6
1639596604.132542,146087936,51.9
1639596604.3339713,146350080,28.0
1639596604.5355875,146657280,29.1
1639596604.7372012,147173376,25.0
1639596604.9387622,147427328,28.7
1639596605.1403234,147943424,41.5
1639596605.3419213,148242432,32.5
1639596605.543478,148242432,38.7
1639596605.745063,148758528,50.0
1639596605.9467142,149307392,45.0
1639596606.1484013,153178112,37.5
1639596606.3501036,157048832,28.0
1639596606.5517347,157822976,27.5
1639596606.7533245,158339072,33.7
1639596606.954962,158597120,45.7
1639596607.1565514,160403456,25.0
1639596607.3581338,161177600,46.9
1639596607.5599039,161693696,26.2
1639596607.7613134,162209792,25.6
1639596607.962925,163758080,21.2
1639596608.1645753,164016128,30.9
1639596608.3662043,164528128,41.8
1639596608.567866,165916672,27.8
1639596608.7696147,166690816,27.5
1639596608.9711442,167731200,27.7
1639596609.172712,168763392,40.0
1639596609.374291,169562112,29.6
1639596609.5759344,170078208,27.5
1639596609.7776258,170336256,27.5
1639596609.979239,171110400,27.8
1639596610.1808658,171884544,33.7
1639596610.3825467,172724224,25.0
1639596610.5842042,174014464,30.9
1639596610.785766,174272512,48.8
1639596610.9874191,174530560,31.3
1639596611.1890085,175337472,40.5
1639596611.390618,180498432,26.8
1639596611.592341,180764672,26.2
1639596611.7940712,182829056,30.0
1639596611.995588,183087104,40.7
1639596612.197248,183361536,29.6
1639596612.3988245,184143872,37.5
1639596612.6005123,185434112,26.8
1639596612.802152,187756544,25.0
1639596613.0037975,188530688,25.9
1639596613.2055244,189337600,44.3
1639596613.4080079,189603840,77.8
1639596613.6108754,189603840,53.0
1639596613.8137767,190894080,60.5
1639596614.0164046,191668224,51.9
1639596614.219052,191676416,29.1
1639596614.4217834,192442368,28.0
1639596614.6243596,193216512,25.0
1639596614.8268652,193990656,25.0
1639596615.0294108,194248704,25.0
1639596615.2323499,194248704,39.8
1639596615.435012,195022848,40.0
1639596615.6375906,195280896,29.6
1639596615.8403847,195538944,28.9
1639596616.042964,195796992,33.8
1639596616.2454805,195796992,25.0
1639596616.448093,196055040,28.7
1639596616.6501663,196313088,38.6
1639596616.851988,196579328,28.4
1639596617.0536206,197353472,26.2
1639596617.2552056,197611520,28.0
1639596617.456803,197869568,25.9
1639596617.658461,198127616,26.6
1639596617.860195,198643712,26.8
1639596618.061831,198901760,25.0
1639596618.263419,200966144,25.0
1639596618.464969,201482240,26.2
1639596618.6665115,201998336,25.9
1639596618.868181,202256384,28.8
1639596619.0699568,202772480,27.7
1639596619.271467,203030528,25.0
1639596619.4728954,203546624,25.0
1639596619.6745148,206127104,25.0
1639596619.8760638,206897152,25.0
1639596620.0776324,207413248,25.0
1639596620.2792852,207671296,25.0
1639596620.4808168,208187392,25.6
1639596620.6824512,210259968,26.2
1639596620.8841445,210518016,25.9
1639596621.0858817,211034112,32.1
1639596621.2875423,211292160,42.5
1639596621.4890645,211550208,38.8
1639596621.6908162,211808256,34.1
1639596621.8923676,212066304,36.7
1639596622.0939353,212582400,25.3
1639596622.2955086,213098496,26.2
1639596622.4970222,213356544,28.8
1639596622.6987789,215162880,27.5
1639596622.9007978,216186880,67.9
1639596623.1025522,217743360,53.1
1639596623.3042767,218517504,50.0
1639596623.5059361,219033600,50.0
1639596623.707632,219033600,50.0
1639596623.9105666,220581888,56.1
1639596624.1133378,220839936,50.0
1639596624.3162196,221097984,50.0
1639596624.519111,223162368,50.0
1639596624.7219782,224968704,51.2
1639596624.9248922,225484800,49.4
1639596625.1278558,225742848,49.4
1639596625.3306777,226775040,51.8
1639596625.5334105,227549184,50.0
1639596625.7360802,227807232,50.0
1639596625.9386537,228323328,50.0
1639596626.1415334,229605376,52.4
1639596626.3445687,229863424,50.0
1639596626.547541,231669760,49.4
1639596626.7506373,232185856,51.8
1639596626.9534845,233734144,48.1
1639596627.1552808,235282432,50.0
1639596627.3569734,236572672,49.4
1639596627.5586526,237088768,50.0
1639596627.7605782,237604864,51.8
1639596627.9625232,238895104,48.8
1639596628.1645002,238895104,50.0
1639596628.3660693,239927296,36.7
1639596628.5678005,240959488,26.2
1639596628.7694356,241475584,25.9
1639596628.9711106,241991680,27.2
1639596629.1726925,242765824,24.7
1639596629.3745627,243023872,30.0
1639596629.5763721,243281920,50.0
1639596629.7781794,244572160,50.0
1639596629.9803782,244572160,51.8
1639596630.1821444,245141504,50.0
1639596630.3840168,245141504,50.0
1639596630.5858858,245399552,50.0
1639596630.7875354,245346304,31.3
1639596630.9890847,245346304,27.5
1639596631.1906102,244830208,30.1
1639596631.3922307,245346304,25.0
1639596631.5938587,247152640,25.0
1639596631.7954736,247410688,26.2
1639596631.9972854,247410688,26.6
1639596632.1989582,247410688,33.7
1639596632.4008222,247402496,31.7
1639596632.6024334,247660544,25.0
1639596632.8041,247918592,26.2
1639596633.005853,247918592,32.9
1639596633.2074614,247918592,26.6
1639596633.4091218,248176640,26.2
1639596633.6107922,248176640,26.8
1639596633.8134055,249724928,28.4
1639596634.016147,249982976,35.0
1639596634.2188678,250241024,32.5
1639596634.4215682,250241024,49.4
1639596634.6243224,250241024,48.1
1639596634.8269556,250241024,49.4
1639596635.0299516,250241024,50.0
1639596635.232655,250499072,52.4
1639596635.4355412,250499072,47.5
1639596635.6381063,250757120,27.2
1639596635.840899,251015168,26.8
1639596636.0436106,251273216,25.0
1639596636.246324,251273216,24.7
1639596636.449038,251273216,25.0
1639596636.651839,251273216,34.1
1639596636.8544958,251273216,25.0
1639596637.0564296,251273216,28.4
1639596637.2580564,251531264,26.2
1639596637.4598596,251531264,27.5
1639596637.6614652,251789312,28.0
1639596637.8631089,252047360,25.0
1639596638.0647876,252047360,27.5
1639596638.2663937,252047360,36.3
1639596638.4680278,252039168,25.3
1639596638.6697805,252297216,25.9
1639596638.871397,252555264,26.8
1639596639.0732162,253071360,36.2
1639596639.2749217,253329408,50.0
1639596639.476599,254103552,33.3
1639596639.678262,254619648,25.3
1639596639.8800082,254877696,26.8
1639596640.0815833,255393792,25.0
1639596640.2832074,255909888,30.9
1639596640.484876,256167936,25.0
1639596640.6863976,257716224,25.9
1639596640.8879764,257974272,25.0
1639596641.090675,258490368,38.6
1639596641.2937222,258748416,24.7
1639596641.496487,261328896,29.1
1639596641.6990767,261586944,40.7
1639596641.901797,262103040,25.6
1639596642.104331,262877184,25.9
1639596642.306921,263122944,25.9
1639596642.5097897,263380992,28.4
1639596642.712478,263639040,35.4
1639596642.915139,263639040,28.8
1639596643.1178222,263897088,24.7
1639596643.3204603,264155136,31.7
1639596643.5230353,264413184,33.3
1639596643.7256672,264929280,26.2
1639596643.9283803,265187328,25.0
1639596644.1313894,265187328,39.8
1639596644.3330548,265445376,31.3
1639596644.5346751,265961472,32.5
1639596644.736455,266477568,35.8
1639596644.938065,266477568,29.6
1639596645.139703,267251712,27.2
1639596645.3412693,267509760,31.7
1639596645.542847,268025856,25.0
1639596645.744479,268025856,25.0
1639596645.9460697,268541952,35.4
1639596646.1476758,269316096,28.7
1639596646.349606,269565952,46.8
1639596646.5512638,269824000,46.3
1639596646.7537627,270340096,27.2
1639596646.9563122,270340096,31.3
1639596647.1588147,270598144,25.0
1639596647.3615818,270594048,32.1
1639596647.564405,270594048,36.2
1639596647.7673287,270852096,50.0
1639596647.9705007,272142336,59.0
1639596648.1732893,273174528,74.7
1639596648.3762548,274464768,73.8
1639596648.5791533,274464768,50.0
1639596648.7820656,274722816,53.7
1639596648.9851818,276013056,50.0
1639596649.1878707,277561344,50.0
