timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1639583695.3567739,0.0,0.0,0.0,0.0,0.0,0.0,862556160,0.0
1639583695.5631301,0.0,0.0,0.0,178655.69595716483,9.69226627536843,4.846110740740313,864952320,0.0
1639583695.769502,0.0,0.0,0.0,0.0,0.0,0.0,875847680,0.0
1639583695.975944,0.0,0.0,0.0,0.0,0.0,0.0,882024448,0.0
1639583696.182297,0.0,0.0,0.0,0.0,0.0,0.0,889774080,20.0
1639583696.388621,39702.22912843931,9.692277473905076,4.846088344003429,59551.89865238828,14.539390549965567,0.0,894025728,31.5
1639583696.5949419,0.0,0.0,0.0,0.0,0.0,0.0,897974272,20.7
1639583696.80129,0.0,0.0,0.0,0.0,0.0,0.0,900190208,28.3
1639583697.007659,0.0,0.0,0.0,19848.63760132356,4.845735622702371,0.0,906260480,17.6
1639583697.2139919,0.0,0.0,0.0,0.0,0.0,0.0,910864384,26.4
1639583697.419719,0.0,0.0,0.0,0.0,0.0,0.0,912834560,22.2
1639583697.626129,0.0,0.0,0.0,0.0,0.0,0.0,919601152,18.6
1639583697.8325188,0.0,0.0,0.0,0.0,0.0,0.0,921604096,21.0
1639583698.038924,0.0,0.0,0.0,0.0,0.0,0.0,925143040,22.7
1639583698.2453609,0.0,0.0,0.0,0.0,0.0,0.0,928116736,30.4
1639583698.452029,0.0,0.0,0.0,0.0,0.0,0.0,934346752,37.0
1639583698.658462,0.0,0.0,0.0,0.0,0.0,0.0,940290048,32.7
1639583698.864853,0.0,0.0,0.0,0.0,0.0,0.0,946618368,21.7
1639583699.0713,0.0,0.0,0.0,0.0,0.0,0.0,953663488,18.4
1639583699.277706,0.0,0.0,0.0,0.0,0.0,0.0,954970112,19.6
1639583699.4828281,0.0,0.0,0.0,0.0,0.0,0.0,959410176,21.5
1639583699.6892328,0.0,0.0,0.0,0.0,0.0,0.0,961388544,22.4
1639583699.8956192,0.0,0.0,0.0,0.0,0.0,0.0,962924544,22.4
1639583700.1019871,0.0,0.0,0.0,0.0,0.0,0.0,962924544,16.5
1639583700.308363,0.0,0.0,0.0,0.0,0.0,0.0,962924544,21.2
1639583700.5147278,0.0,0.0,0.0,0.0,0.0,0.0,967811072,18.0
1639583700.719797,0.0,0.0,0.0,0.0,0.0,0.0,970203136,18.7
1639583700.926191,0.0,0.0,0.0,0.0,0.0,0.0,970203136,20.2
1639583701.1325812,0.0,0.0,0.0,0.0,0.0,0.0,970203136,17.1
1639583701.339041,0.0,0.0,0.0,0.0,0.0,0.0,970203136,27.6
1639583701.545438,0.0,0.0,0.0,0.0,0.0,0.0,985726976,24.3
1639583701.7475169,0.0,0.0,0.0,0.0,0.0,0.0,991842304,24.1
1639583701.9539242,0.0,0.0,0.0,0.0,0.0,0.0,993202176,16.9
1639583702.160318,0.0,0.0,0.0,0.0,0.0,0.0,994865152,21.8
1639583702.365654,0.0,0.0,0.0,0.0,0.0,0.0,996233216,15.4
1639583702.572006,0.0,0.0,0.0,0.0,0.0,0.0,997408768,31.9
1639583702.7784588,19842.56248664544,4.845366160215889,0.0,773912.6747629223,4.843978380376034,4.845052721072719,998793216,21.7
1639583702.990249,0.0,0.0,0.0,0.0,0.0,0.0,998674432,4.2
1639583703.1999328,0.0,0.0,0.0,0.0,0.0,0.0,992833536,3.0
1639583703.406295,0.0,0.0,0.0,1103017.3320049208,4.8351443636724145,0.0,993034240,13.3
1639583703.612719,0.0,0.0,0.0,0.0,0.0,0.0,998297600,23.8
1639583703.8190742,0.0,0.0,0.0,0.0,0.0,0.0,1000783872,26.9
1639583704.025472,0.0,0.0,0.0,0.0,0.0,0.0,1002733568,20.9
1639583704.2318258,0.0,0.0,0.0,0.0,0.0,0.0,1004572672,26.9
1639583704.438262,0.0,0.0,0.0,0.0,0.0,0.0,1005907968,31.1
