timestamp,ram,usage
1639593589.0633643,296280064,48.7
1639593589.2652636,296333312,42.5
1639593589.4670134,296181760,48.8
1639593589.6687233,296296448,39.2
1639593589.8706734,296255488,33.7
1639593590.072458,298991616,38.0
1639593590.2742693,299249664,34.2
1639593590.4758852,299249664,37.0
1639593590.6775408,299507712,33.3
1639593590.87923,299765760,28.4
1639593591.0808575,299765760,34.1
1639593591.2825303,300023808,26.2
1639593591.484107,300281856,32.5
1639593591.6859548,300539904,28.7
1639593591.88748,300539904,36.3
1639593592.0890665,300539904,24.7
1639593592.2907445,301412352,44.7
1639593592.4924345,301670400,27.8
1639593592.6942954,301670400,39.2
1639593592.896182,301670400,50.6
1639593593.0979154,301670400,43.2
1639593593.2998927,301670400,51.2
1639593593.5016909,301928448,51.8
1639593593.7034826,302186496,50.0
1639593593.9052472,304533504,53.7
1639593594.107122,309694464,47.5
1639593594.3090158,309952512,50.6
1639593594.51082,309952512,52.9
1639593594.712627,309952512,50.0
1639593594.9146261,309952512,50.0
1639593595.1165714,309952512,50.6
1639593595.3183875,309952512,51.3
1639593595.5202186,309952512,52.4
1639593595.7220247,309952512,50.0
1639593595.9239395,309952512,50.0
1639593596.1258945,309952512,50.0
1639593596.3277378,309952512,50.0
1639593596.5298939,309952512,50.6
1639593596.7317927,309952512,51.8
1639593596.9336917,309944320,50.6
1639593597.1356313,309944320,50.0
1639593597.337426,309944320,50.0
1639593597.5392053,309944320,50.0
1639593597.74114,309944320,51.2
1639593597.942996,310202368,50.6
1639593598.1446438,310202368,38.8
1639593598.3463302,310718464,25.0
1639593598.5479667,313298944,26.2
1639593598.7496893,313556992,25.3
1639593598.9513185,314073088,26.8
1639593599.1529963,314847232,25.0
1639593599.3546638,315101184,35.0
1639593599.5564523,315101184,37.8
1639593599.7584,315101184,51.3
1639593599.9604268,315367424,53.0
1639593600.1620493,315883520,50.0
1639593600.3636513,316141568,50.0
1639593600.5652077,316657664,50.0
1639593600.766865,317173760,50.0
1639593600.9686868,317190144,50.0
1639593601.170386,317181952,55.6
1639593601.3719487,317181952,54.3
1639593601.5735507,317181952,50.0
1639593601.775119,317440000,50.0
1639593601.9767199,317440000,50.0
1639593602.1783025,317440000,25.9
1639593602.380018,317440000,28.9
1639593602.5815895,317440000,26.2
1639593602.7831178,317698048,26.8
1639593602.9847255,319778816,28.8
1639593603.1862764,320294912,32.1
1639593603.387742,320286720,41.3
1639593603.5893312,320569344,49.4
1639593603.7909086,321077248,52.4
1639593603.992687,321060864,52.5
1639593604.1944177,321060864,50.6
1639593604.3961086,323383296,50.6
1639593604.597769,324235264,52.6
1639593604.799769,324235264,50.0
1639593605.0016623,325009408,51.2
1639593605.2035906,325017600,51.2
1639593605.4053693,325017600,50.0
1639593605.6070027,325009408,46.8
1639593605.8088543,325017600,50.0
1639593606.010814,326041600,50.0
1639593606.2127097,326299648,50.0
1639593606.4146059,326815744,50.0
1639593606.6165872,327589888,50.0
1639593606.8183174,328364032,50.0
1639593607.020228,329654272,48.8
1639593607.2219253,330428416,50.0
1639593607.4236078,330944512,50.0
1639593607.6253765,331194368,50.0
1639593607.8272095,331186176,50.0
1639593608.0289156,343056384,50.0
1639593608.2307348,344604672,52.4
1639593608.432322,345411584,53.1
1639593608.6338856,345673728,50.0
1639593608.8355691,345673728,50.0
1639593609.0370033,345677824,39.5
1639593609.2384136,345669632,27.5
1639593609.4400046,345669632,28.7
1639593609.6415935,345669632,32.5
1639593609.843193,345669632,41.8
1639593610.0447166,345669632,25.3
1639593610.2462358,345927680,27.5
1639593610.4478743,345927680,31.3
1639593610.6499293,345919488,43.7
1639593610.851545,346177536,52.9
1639593611.0531693,346169344,50.6
1639593611.2546751,346685440,50.6
1639593611.4562137,348749824,50.0
1639593611.6579041,349007872,49.4
1639593611.8596587,349265920,50.0
1639593612.0612583,349265920,51.2
1639593612.2631671,349265920,50.6
1639593612.4650092,348499968,50.0
1639593612.666653,349016064,47.5
1639593612.8682363,349782016,50.0
1639593613.0701585,350556160,51.2
1639593613.2718086,351559680,50.6
1639593613.4736228,351494144,50.6
1639593613.675467,351494144,49.4
1639593613.8772187,351494144,51.9
1639593614.0787191,351494144,50.0
1639593614.2806087,351752192,51.8
1639593614.482419,351744000,53.2
1639593614.684099,351744000,50.0
1639593614.885873,352858112,51.9
1639593615.0876133,352858112,50.0
1639593615.2893023,352858112,50.0
1639593615.491086,352858112,51.2
1639593615.692839,353116160,50.0
1639593615.8942878,353116160,50.0
1639593616.096166,353116160,50.6
1639593616.2979357,353116160,50.0
1639593616.499876,353116160,51.2
1639593616.7015464,353366016,35.3
1639593616.903206,353366016,46.2
1639593617.1049278,353366016,50.0
1639593617.3066704,353366016,49.4
1639593617.508326,353366016,50.0
1639593617.7103958,353624064,51.8
1639593617.912214,353615872,50.0
1639593618.114312,353873920,50.0
1639593618.3162606,353873920,48.8
1639593618.5181239,353873920,50.0
1639593618.7200036,354123776,52.4
1639593618.9217522,354123776,50.0
1639593619.123414,355155968,45.0
1639593619.3251812,355155968,50.0
1639593619.5270414,355414016,50.0
1639593619.728647,355414016,45.7
1639593619.9304988,355414016,42.7
1639593620.1321104,355414016,27.5
1639593620.3337295,355414016,29.6
1639593620.5353687,355414016,30.0
1639593620.7369657,355414016,43.4
1639593620.9387116,355414016,29.5
1639593621.140385,355414016,31.7
1639593621.342163,355414016,44.4
1639593621.5437934,355414016,50.6
1639593621.7454295,355414016,25.9
1639593621.9470768,355414016,25.3
1639593622.1487195,355414016,26.2
1639593622.3506045,355414016,30.5
1639593622.5522704,355414016,27.8
1639593622.7540631,355414016,45.7
1639593622.9556859,355414016,26.6
1639593623.1573417,355414016,31.7
1639593623.3590171,355414016,34.6
1639593623.5609844,355414016,41.0
1639593623.7626595,355414016,35.0
1639593623.9643362,358760448,30.4
1639593624.1660552,358760448,31.2
1639593624.367951,358760448,40.5
1639593624.569985,358760448,50.0
1639593624.7716277,358760448,45.8
1639593624.9735148,358760448,35.8
1639593625.1752644,358760448,37.5
1639593625.3771677,358760448,37.5
1639593625.579087,358760448,50.0
1639593625.781009,358760448,51.8
1639593625.9829302,358760448,45.7
1639593626.1846752,358760448,26.6
1639593626.386397,358760448,28.4
1639593626.5880127,360566784,37.5
1639593626.7901337,360566784,32.9
1639593626.9919178,360824832,47.6
1639593627.1934154,360824832,29.6
1639593627.3950396,345792512,38.5
1639593627.596601,348135424,53.8
1639593627.7979643,351744000,27.5
1639593627.999289,71249920,33.8
1639593628.200694,74117120,25.9
1639593628.4020848,76300288,25.9
1639593628.6036854,80678912,27.5
1639593628.805096,81969152,36.3
1639593629.0068097,86372352,27.5
1639593629.2088745,90501120,43.0
1639593629.4105158,95920128,51.8
1639593629.612413,100564992,48.1
1639593629.8140194,104951808,44.3
1639593630.0179791,76587008,32.1
1639593630.219666,79355904,27.5
1639593630.421184,81162240,37.0
1639593630.6226556,85807104,32.1
1639593630.8242483,94064640,50.0
1639593631.025921,95612928,50.0
1639593631.2275283,100257792,48.7
1639593631.4293058,104636416,46.2
1639593631.6308138,106700800,48.8
1639593631.8322933,111087616,38.0
1639593632.0337892,112635904,31.3
1639593632.2352645,115474432,42.5
1639593632.4367754,116506624,24.7
1639593632.63824,119603200,25.0
1639593632.839869,120893440,26.6
1639593633.0414553,121655296,37.8
1639593633.2430108,123977728,30.4
1639593633.444604,124493824,38.7
1639593633.64616,124751872,24.7
1639593633.8477547,126300160,27.8
1639593634.0494072,126816256,33.3
1639593634.2510302,127074304,28.0
1639593634.4525297,127332352,25.0
1639593634.6540198,134557696,25.0
1639593634.855595,135331840,25.0
1639593635.0571282,136105984,39.5
1639593635.2586985,136622080,31.6
1639593635.4604065,137138176,51.2
1639593635.662157,137912320,50.0
1639593635.8637805,138686464,36.2
1639593636.065385,139202560,27.5
1639593636.2670915,140492800,34.1
1639593636.4686773,140750848,30.9
1639593636.6702983,141008896,25.6
1639593636.871838,141262848,28.8
1639593637.0734642,142295040,25.6
1639593637.275197,142811136,38.3
1639593637.4767196,143843328,29.1
1639593637.6783533,144359424,40.0
1639593637.879961,144875520,27.7
1639593638.0816507,144875520,42.0
1639593638.283389,145133568,45.0
1639593638.4853227,145940480,51.9
1639593638.687069,146206720,43.7
1639593638.8885865,146796544,23.4
1639593639.090208,147038208,28.9
1639593639.291718,148070400,25.0
1639593639.4932978,148586496,33.3
1639593639.6947808,148844544,42.0
1639593639.896393,149176320,29.3
1639593640.097992,149434368,50.0
1639593640.2999334,149950464,50.0
1639593640.5016162,152530944,42.9
1639593640.70325,156143616,31.3
1639593640.9047368,159240192,26.3
1639593641.1063144,160014336,26.2
1639593641.3079655,160014336,45.7
1639593641.5097525,160788480,36.2
1639593641.7115388,162594816,34.1
1639593641.913174,163356672,40.0
1639593642.114717,163872768,26.6
1639593642.3162942,164646912,20.0
1639593642.5178752,165679104,25.9
1639593642.719827,165937152,38.8
1639593642.9214146,166494208,38.8
1639593643.1230495,167333888,30.0
1639593643.3246439,168108032,25.0
1639593643.5264385,169406464,32.5
1639593643.7279701,170713088,32.5
1639593643.9296155,171237376,32.1
1639593644.1311088,171495424,26.8
1639593644.3325677,172527616,27.8
1639593644.534238,173559808,30.0
1639593644.7359178,174075904,32.5
1639593644.9374957,175431680,25.0
1639593645.1392562,175689728,39.2
1639593645.3410294,175947776,45.1
1639593645.543083,176488448,35.4
1639593645.7447307,179068928,32.1
1639593645.9463391,180883456,25.3
1639593646.1478138,182956032,26.3
1639593646.3493464,183472128,40.7
1639593646.5506847,183738368,30.5
1639593646.7523062,184270848,33.3
1639593646.9537127,185561088,32.5
1639593647.1551123,187625472,24.7
1639593647.3565454,188399616,26.2
1639593647.5581007,188915712,27.2
1639593647.7599337,189722624,70.1
1639593647.961773,190504960,62.2
1639593648.163266,191537152,43.0
1639593648.3647232,192823296,25.0
1639593648.5661707,194113536,25.0
1639593648.767846,194113536,38.7
1639593648.969232,195403776,28.4
1639593649.1706266,195919872,27.2
1639593649.372253,196177920,29.6
1639593649.5736973,196702208,35.4
1639593649.7751453,197992448,29.3
1639593649.9765854,198508544,26.2
1639593650.1780362,199024640,26.2
1639593650.3794832,199282688,26.2
1639593650.5811193,199798784,25.9
1639593650.7827604,200056832,25.0
1639593650.9842913,200572928,25.0
1639593651.1857264,202895360,25.0
1639593651.3871238,203153408,25.0
1639593651.5885153,203669504,28.7
1639593651.790052,204185600,26.3
1639593651.9914863,204443648,24.7
1639593652.1929376,204959744,27.8
1639593652.3943636,207282176,30.9
1639593652.5958087,208056320,25.9
1639593652.7972512,208314368,24.7
1639593652.9987092,208830464,25.0
1639593653.2002776,209346560,25.9
1639593653.4017031,209612800,25.0
1639593653.6031094,211677184,26.3
1639593653.8044972,211935232,27.5
1639593654.006115,212201472,35.4
1639593654.2076628,212709376,43.8
1639593654.4091268,212967424,32.9
1639593654.6106172,213225472,44.4
1639593654.8120556,213483520,26.2
1639593655.0135016,213999616,26.2
1639593655.214932,214515712,30.0
1639593655.416407,215289856,25.9
1639593655.6179833,216322048,38.3
1639593655.8194625,216838144,50.0
1639593656.0211318,218128384,51.2
1639593656.222706,218644480,50.0
1639593656.4243078,219418624,50.0
1639593656.6270974,219418624,34.6
1639593656.829076,221483008,47.5
1639593657.0307455,224321536,51.8
1639593657.2324448,225095680,50.0
1639593657.4343324,226643968,50.0
1639593657.6359417,227676160,50.0
1639593657.837797,229482496,50.0
1639593658.0396485,230256640,50.0
1639593658.241385,231600128,51.8
1639593658.4431052,234643456,48.1
1639593658.6448526,235933696,50.0
1639593658.8466194,236449792,50.0
1639593659.0482478,236965888,36.3
1639593659.2499795,238256128,27.7
1639593659.451523,238772224,40.0
1639593659.6531034,239288320,25.9
1639593659.8545964,239804416,27.5
1639593660.0560758,240578560,43.2
1639593660.2575903,241352704,25.9
1639593660.4594595,241610752,25.3
1639593660.6614032,241610752,31.0
1639593660.8633924,241860608,50.0
1639593661.0652423,242892800,50.0
1639593661.2674315,243163136,64.1
1639593661.469051,244490240,54.4
1639593661.6707048,244490240,51.2
1639593661.8723106,244748288,49.4
1639593662.0737686,244695040,32.9
1639593662.2752197,244695040,26.6
1639593662.4766622,244695040,26.2
1639593662.6781104,245211136,25.0
1639593662.879642,246759424,25.0
1639593663.0810812,246759424,25.9
1639593663.282727,247017472,27.5
1639593663.484191,247017472,33.3
1639593663.6856322,247017472,30.5
1639593663.8870425,247275520,25.3
1639593664.088424,247533568,25.0
1639593664.2900114,247533568,33.7
1639593664.491592,247533568,29.3
1639593664.693037,247533568,31.7
1639593664.8947463,248049664,25.9
1639593665.0962133,249597952,26.2
1639593665.2979517,250114048,35.8
1639593665.4997408,250114048,50.0
1639593665.701267,250114048,51.2
1639593665.9028146,250372096,50.6
1639593666.10421,250630144,32.5
1639593666.3056293,251146240,25.0
1639593666.5070922,251146240,27.5
1639593666.708553,251146240,25.0
1639593666.9101787,251146240,30.5
1639593667.1117656,251146240,27.5
1639593667.313505,252428288,25.3
1639593667.5151331,252686336,25.0
1639593667.7166893,252686336,27.2
1639593667.9182851,252686336,37.5
1639593668.1199613,252686336,29.3
1639593668.3214548,252686336,26.2
1639593668.5230663,252944384,25.9
1639593668.7248976,253460480,30.0
1639593668.9268703,253976576,50.0
1639593669.1284804,255266816,38.8
1639593669.3302236,255524864,27.7
1639593669.5317724,255782912,25.0
1639593669.7333174,256299008,25.0
1639593669.9347975,256815104,31.7
1639593670.1363614,257073152,25.9
1639593670.3378634,257589248,25.0
1639593670.539474,258879488,25.0
1639593670.7412455,259395584,36.1
1639593670.9428895,262234112,25.0
1639593671.144496,262750208,30.4
1639593671.3460627,263782400,25.0
1639593671.5476406,264298496,28.8
1639593671.7492986,264556544,27.2
1639593671.950897,265072640,32.9
1639593672.1526797,265846784,28.8
1639593672.3542538,266104832,48.8
1639593672.5558224,266362880,32.5
1639593672.7576177,266620928,25.9
1639593672.959745,266878976,37.0
1639593673.1612842,267653120,32.5
1639593673.362835,267911168,25.3
1639593673.5644841,268169216,41.5
1639593673.7661579,268427264,27.2
1639593673.9677453,268681216,25.3
1639593674.1696231,269455360,37.5
1639593674.3713756,269971456,40.0
1639593674.5730376,270229504,51.3
1639593674.7747104,270745600,49.4
1639593674.976373,271511552,51.9
1639593675.1780267,271769600,45.0
1639593675.3798354,271769600,39.5
1639593675.5817444,273059840,60.0
1639593675.7834282,273575936,66.2
1639593675.9850016,273833984,50.0
1639593676.18669,274866176,50.0
1639593676.3885806,278220800,51.9
1639593676.5903523,279252992,58.5
1639593676.792032,280543232,50.0
1639593676.9937122,280809472,50.0
1639593677.1954246,281067520,50.0
1639593677.3969884,282615808,50.0
1639593677.5985043,283648000,50.0
1639593677.8003142,283131904,51.2
1639593678.0018594,283389952,50.0
1639593678.2034068,283648000,50.0
1639593678.405494,284172288,60.3
1639593678.6073072,284430336,55.0
1639593678.8091724,286502912,76.6
1639593679.0109158,286535680,51.8
1639593679.2125146,286793728,50.0
1639593679.4140897,286793728,50.6
1639593679.6157825,286793728,50.0
1639593679.8174763,287043584,50.0
1639593680.0190768,290656256,46.9
1639593680.2206094,290914304,51.2
1639593680.4225712,290906112,49.4
1639593680.6246316,291164160,50.0
1639593680.8263962,291422208,50.0
1639593681.0281658,291422208,50.0
1639593681.2298083,291422208,57.7
1639593681.4313354,293228544,51.8
1639593681.633023,293228544,49.4
1639593681.8346367,293744640,50.0
1639593682.036184,295292928,50.0
1639593682.237705,294526976,50.0
1639593682.4393265,294526976,50.0
1639593682.6407702,294526976,51.2
1639593682.8423426,297873408,46.8
1639593683.0438173,297873408,49.4
1639593683.2454395,297873408,42.0
1639593683.4469323,297873408,49.4
1639593683.6484265,297873408,39.5
1639593683.850287,297873408,32.1
1639593684.052034,298397696,37.2
1639593684.2537415,298397696,34.6
1639593684.4552553,298397696,35.8
1639593684.6568067,298913792,32.9
1639593684.8586545,299171840,32.1
1639593685.0603206,299171840,35.4
1639593685.2619386,299171840,25.3
1639593685.4634566,299429888,27.2
1639593685.6654022,299945984,26.8
1639593685.8668613,299945984,26.2
1639593686.0684545,299945984,25.0
1639593686.270352,300544000,53.8
1639593686.4721444,300560384,29.6
1639593686.673958,300834816,33.7
1639593686.8754992,300834816,52.4
1639593687.0771685,300834816,47.5
1639593687.2790737,301092864,51.9
1639593687.480847,301350912,51.8
1639593687.682739,302125056,50.0
1639593687.8845463,304447488,50.0
1639593688.086272,309608448,46.3
1639593688.2879841,309608448,50.0
1639593688.489834,309608448,50.0
1639593688.6916277,309608448,51.8
1639593688.8934233,309608448,50.0
1639593689.095214,309608448,50.0
1639593689.2970307,309608448,50.6
1639593689.4988027,309608448,50.0
1639593689.7006893,309608448,51.8
1639593689.902582,309608448,50.0
1639593690.1044033,309608448,50.0
1639593690.3061814,309608448,50.0
1639593690.5080202,309608448,50.0
1639593690.710019,309608448,51.8
1639593690.9119675,309608448,50.0
1639593691.113856,309608448,50.0
1639593691.3158495,309608448,51.9
1639593691.5178,309608448,50.0
1639593691.719659,309608448,50.0
1639593691.921432,309600256,51.2
1639593692.123065,310116352,30.4
1639593692.324717,313470976,25.0
1639593692.5263517,313729024,25.0
1639593692.7279596,313987072,25.0
1639593692.929676,314761216,25.0
1639593693.1313076,315015168,33.7
1639593693.3331175,315015168,31.6
1639593693.534757,315273216,50.0
1639593693.736287,315273216,50.0
1639593693.9381442,315281408,50.6
1639593694.139901,315797504,50.0
1639593694.3417966,317345792,51.8
1639593694.54376,318119936,50.6
1639593694.745602,319418368,51.3
1639593694.947431,319217664,52.5
1639593695.1492195,319217664,50.0
1639593695.3513663,319217664,51.2
1639593695.5531526,319217664,50.0
1639593695.7548406,319217664,50.0
1639593695.9563973,319160320,51.3
1639593696.1579244,319160320,50.0
1639593696.359384,319160320,48.1
1639593696.5606713,319160320,26.8
1639593696.7621121,319418368,26.2
1639593696.963654,321781760,30.0
1639593697.1651013,322031616,31.6
1639593697.366662,322031616,48.1
1639593697.5682294,322289664,49.4
1639593697.7700682,322772992,52.4
1639593697.9719868,322797568,46.8
1639593698.1737344,322797568,47.5
1639593698.3755567,324620288,55.0
1639593698.5776803,324628480,50.6
1639593698.7794032,324886528,50.0
1639593698.9811869,324943872,51.8
1639593699.1828067,324943872,50.0
1639593699.3844135,324943872,50.0
1639593699.58608,324943872,44.3
1639593699.7878695,324952064,49.4
1639593699.9898055,325726208,48.1
1639593700.1916134,325984256,51.8
1639593700.3933663,326500352,50.0
1639593700.5952861,327532544,50.0
1639593700.7971709,329338880,50.0
1639593700.9990418,329854976,50.0
