timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1639583326.8805928,0.0,0.0,0.0,0.0,0.0,0.0,766074880,0.0
1639583327.0884311,0.0,0.0,0.0,0.0,0.0,0.0,766091264,6.6
1639583327.300417,0.0,0.0,0.0,0.0,0.0,0.0,766087168,6.5
1639583327.50446,0.0,0.0,0.0,0.0,0.0,0.0,766087168,13.3
1639583327.7169778,0.0,0.0,0.0,0.0,0.0,0.0,766087168,2.3
1639583327.9274418,0.0,0.0,0.0,0.0,0.0,0.0,766296064,0.6
1639583328.137968,0.0,0.0,0.0,0.0,0.0,0.0,767864832,6.5
1639583328.3452852,2210490.0146106486,86.62715571150241,28.9186225694616,0.0,0.0,0.0,768094208,0.0
1639583328.551925,0.0,0.0,0.0,78303.15668954705,9.627603556951158,4.751158818118795,770060288,0.0
1639583328.758259,15144283.030917663,629.869222834079,82.34354324807171,0.0,0.0,0.0,772378624,0.0
1639583328.964573,2580770.139289156,58.15702460240062,14.538617787544975,0.0,0.0,0.0,774516736,11.6
1639583329.170916,16872219.154961474,707.5256283311401,82.37636353973876,178625.56236057408,9.691695184311406,0.0,778260480,15.1
1639583329.376468,219215.37630906145,14.596990096528971,0.0,199353.53709013565,14.598192470560937,0.0,778420224,16.5
1639583329.5805619,240828.03397972058,9.799443710435044,4.899658894444185,0.0,0.0,0.0,787329024,22.8
1639583329.786926,19848.31655879791,4.845573276185745,4.845405342960289,0.0,0.0,0.0,791945216,17.6
1639583329.993288,0.0,0.0,0.0,0.0,0.0,0.0,798466048,22.0
1639583330.1996741,694607.6198793524,29.07212979157473,4.845640452735324,0.0,0.0,0.0,801218560,22.2
1639583330.4076428,78878.01905391569,0.0,0.0,0.0,0.0,0.0,801644544,8.4
1639583330.614018,198227.81122753333,19.33413617500873,4.82225295792849,0.0,0.0,0.0,793600000,22.6
1639583330.8204658,0.0,0.0,0.0,0.0,0.0,0.0,795389952,25.9
1639583331.0268521,158762.68756411085,4.844868034851875,4.844868034851875,19843.823053661894,4.844985560817835,0.0,798461952,20.2
1639583331.233236,39692.23080815199,9.690306929892452,4.844795283539748,19844.098107750346,4.844912805976114,0.0,802004992,25.5
1639583331.439577,0.0,0.0,0.0,0.0,0.0,0.0,802004992,0.0
1639583331.645998,238123.6762620674,9.689590567079495,4.845125480116672,0.0,0.0,0.0,802004992,0.0
1639583331.8523798,158771.12417373463,4.845405342960289,4.845455721705698,0.0,0.0,0.0,802004992,0.0
1639583332.058798,79377.12592551523,4.844800879716956,0.0,0.0,0.0,0.0,816381952,21.7
1639583332.265253,0.0,0.0,0.0,0.0,0.0,0.0,819421184,26.5
1639583332.471798,0.0,0.0,0.0,0.0,0.0,0.0,825864192,39.0
1639583332.6781938,0.0,0.0,0.0,0.0,0.0,0.0,831275008,31.1
1639583332.8845701,238167.41648076545,9.691224924559952,4.845713229432628,0.0,0.0,0.0,838352896,0.0
1639583333.090985,0.0,0.0,0.0,0.0,0.0,0.0,844541952,18.1
1639583333.297323,317603.8875159739,14.53811385630702,4.845640452735324,0.0,0.0,0.0,845918208,18.3
1639583333.503664,0.0,0.0,0.0,39699.20158243424,4.846250725036223,4.846278722865868,851034112,28.7
1639583333.707366,160863.2107717373,4.9093049986071415,4.9095635908618975,0.0,0.0,0.0,852299776,17.3
1639583333.9138691,0.0,0.0,0.0,0.0,0.0,0.0,852299776,0.0
1639583334.120241,0.0,0.0,0.0,0.0,0.0,0.0,855793664,20.6
1639583334.3266208,0.0,0.0,0.0,0.0,0.0,0.0,857198592,16.9
1639583334.5330229,0.0,0.0,0.0,0.0,0.0,0.0,858861568,20.0
1639583334.739446,0.0,0.0,0.0,0.0,0.0,0.0,861495296,17.7
1639583334.945821,0.0,0.0,0.0,0.0,0.0,0.0,863698944,0.0
1639583335.152967,0.0,0.0,0.0,0.0,0.0,0.0,869163008,20.8
1639583335.359374,0.0,0.0,0.0,0.0,0.0,0.0,872620032,27.7
1639583335.565761,0.0,0.0,0.0,0.0,0.0,0.0,878039040,23.3
1639583335.772158,0.0,0.0,0.0,0.0,0.0,0.0,882638848,17.7
1639583335.978573,0.0,0.0,0.0,0.0,0.0,0.0,884166656,0.0
1639583336.184958,0.0,0.0,0.0,0.0,0.0,0.0,885624832,18.7
1639583336.391339,0.0,0.0,0.0,0.0,0.0,0.0,887037952,23.0
1639583336.597694,158795.88896681368,4.846110740740313,4.846295521718935,0.0,0.0,0.0,888520704,24.0
1639583336.8054001,157912.09922433592,4.823301042327897,0.0,772553.6228799928,4.827486827233615,0.0,889212928,15.9
1639583337.01533,78139.95110075605,4.775637587942674,4.792789169127259,0.0,0.0,0.0,889057280,1.8
1639583337.220489,199334.1074393494,19.43532742608311,4.838865014219048,1107781.373987297,4.848956809955248,0.0,882528256,4.2
1639583337.4268758,0.0,0.0,0.0,0.0,0.0,0.0,884248576,21.3
1639583337.633246,0.0,0.0,0.0,0.0,0.0,0.0,890957824,32.3
1639583337.839638,79383.45287842295,4.8452710047605905,4.845220629856133,0.0,0.0,0.0,892862464,24.1
1639583338.046008,0.0,0.0,0.0,0.0,0.0,0.0,895033344,0.0
1639583338.252426,0.0,0.0,0.0,0.0,0.0,0.0,896544768,30.3
1639583338.458843,317480.999786327,4.844605021206605,4.844605021206605,0.0,0.0,0.0,898535424,25.9
1639583338.665233,0.0,0.0,0.0,0.0,0.0,0.0,892104704,23.8
1639583338.871626,0.0,0.0,0.0,0.0,0.0,0.0,893710336,32.3
1639583339.077973,0.0,0.0,0.0,0.0,0.0,0.0,856682496,31.1
1639583339.284353,912978.2607024029,14.536921358205973,4.845948369088002,0.0,0.0,0.0,870875136,32.9
1639583339.490749,0.0,0.0,0.0,0.0,0.0,0.0,870957056,38.3
